Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,58.820000,59.470001,58.810001,58.959999,54.388889,3305100
2020-01-02,59.279999,59.590000,58.700001,59.080002,54.499599,5700500
2020-01-03,58.540001,59.349998,58.180000,59.080002,54.499599,4892300
2020-01-06,59.040001,59.779999,58.480000,59.590000,54.970051,6003300
2020-01-07,59.220001,59.480000,58.619999,59.290001,54.693306,4365700
2020-01-08,56.049999,56.799999,54.910000,55.830002,51.501560,17431800
2020-01-09,55.790001,56.090000,54.619999,54.680000,50.440720,8469600
2020-01-10,54.840000,54.880001,54.060001,54.220001,50.016376,6688000
2020-01-13,54.200001,54.660000,53.980000,54.060001,49.868778,5517800
2020-01-14,54.040001,54.709999,53.820000,54.619999,50.385368,4466800
2020-01-15,54.540001,54.700001,54.080002,54.430000,50.210098,3495600
2020-01-16,54.439999,54.630001,54.180000,54.419998,50.200871,4974700
2020-01-17,54.689999,54.790001,54.320000,54.410000,50.191650,5048300
2020-01-21,54.389999,54.389999,53.459999,53.869999,49.693512,5940600
2020-01-22,53.730000,54.040001,53.400002,53.419998,49.278400,3703800
2020-01-23,53.340000,53.599998,52.810001,53.299999,49.167709,4994000
2020-01-24,53.320000,53.369999,51.889999,52.040001,48.005394,6415400
2020-01-27,51.549999,52.590000,51.540001,52.230000,48.180664,5108500
2020-01-28,52.450001,52.980000,52.180000,52.779999,48.688026,4771000
2020-01-29,52.820000,52.990002,52.270000,52.279999,48.226791,3509800
2020-01-30,52.040001,52.130001,51.180000,51.950001,47.922371,3790900
2020-01-31,51.709999,51.919998,50.660000,50.849998,46.907654,6532300
2020-02-03,51.040001,51.490002,50.919998,50.950001,46.999905,5152500
2020-02-04,51.560001,52.430000,51.340000,52.340000,48.282131,4911100
2020-02-05,52.849998,53.650002,52.500000,52.980000,48.872513,5386600
2020-02-06,53.509998,54.250000,53.169998,53.490002,49.342972,4399700
2020-02-07,53.279999,53.689999,52.980000,53.240002,49.112362,3378200
2020-02-10,53.290001,54.060001,53.099998,53.419998,49.278400,4326600
2020-02-11,53.540001,53.560001,52.849998,52.990002,48.881741,4054100
2020-02-12,53.419998,54.529999,53.119999,54.470001,50.247002,5362500
2020-02-13,54.310001,54.470001,53.450001,53.570000,49.416767,3669500
2020-02-14,53.720001,53.790001,52.740002,52.849998,48.752594,5153800
2020-02-18,52.410000,52.700001,51.730000,51.860001,48.257553,4334400
2020-02-19,51.820000,52.090000,51.490002,52.070000,48.452965,3279500
2020-02-20,52.070000,52.340000,51.500000,51.869999,48.266857,3368400
2020-02-21,51.860001,52.020000,51.270000,51.450001,47.876034,4643000
2020-02-24,50.779999,51.330002,49.009998,49.029999,45.624134,8049800
2020-02-25,49.349998,49.389999,47.240002,47.509998,44.209724,6336300
2020-02-26,48.200001,49.000000,47.630001,47.669998,44.358608,7211400
2020-02-27,46.950001,47.820000,45.549999,46.240002,43.027946,10123200
2020-02-28,45.160000,45.889999,44.610001,45.759998,42.581284,11856800
2020-03-02,45.919998,48.180000,45.470001,48.110001,44.768047,11247800
2020-03-03,47.500000,49.230000,45.740002,46.119999,42.916275,10385300
2020-03-04,47.150002,48.740002,46.820000,48.689999,45.307758,7194200
2020-03-05,47.250000,48.970001,47.130001,48.779999,45.391499,7237100
2020-03-06,47.250000,50.840000,47.180000,50.509998,47.001331,11823800
2020-03-09,48.029999,50.779999,48.000000,48.439999,45.075115,12341100
2020-03-10,49.490002,50.490002,46.849998,49.160000,45.745106,11190400
2020-03-11,48.230000,48.660000,45.470001,46.070000,42.869751,8593900
2020-03-12,43.810001,43.930000,40.520000,41.020000,38.170544,11245700
2020-03-13,42.720001,46.310001,41.349998,46.189999,42.981415,11181100
2020-03-16,41.840000,48.029999,41.500000,45.080002,41.948521,10490600
2020-03-17,46.189999,49.599998,43.509998,49.599998,46.154541,9242800
2020-03-18,47.340000,53.000000,46.849998,52.810001,49.141560,16597800
2020-03-19,52.709999,54.230000,46.580002,48.549999,45.177479,10334600
2020-03-20,48.400002,48.610001,44.599998,46.419998,43.195435,11030000
2020-03-23,46.560001,47.709999,43.189999,43.610001,40.580635,8977100
2020-03-24,45.020000,45.939999,43.689999,45.250000,42.106720,9638400
2020-03-25,44.450001,45.450001,41.310001,41.439999,38.561371,11040500
2020-03-26,41.740002,45.849998,41.000000,45.669998,42.497532,11095700
2020-03-27,44.520000,45.529999,43.830002,44.000000,40.943546,5898000
2020-03-30,44.590000,45.650002,44.430000,45.160000,42.022961,7114900
