Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,120.480003,121.239998,119.209999,120.879997,117.655029,1171300
2020-01-02,122.010002,122.400002,119.709999,121.669998,118.423950,2351900
2020-01-03,119.910004,120.889999,117.650002,118.650002,115.484528,2339000
2020-01-06,117.040001,117.459999,115.080002,116.559998,113.450287,3177000
2020-01-07,117.169998,118.480003,116.300003,117.669998,114.530670,2055800
2020-01-08,118.080002,120.870003,117.589996,119.540001,116.350784,2139000
2020-01-09,120.900002,121.230003,117.599998,119.650002,116.457840,1935800
2020-01-10,121.290001,121.500000,119.639999,120.080002,116.876381,2429900
2020-01-13,121.190002,125.230003,121.059998,124.510002,121.188187,2960600
2020-01-14,125.269997,125.750000,122.610001,123.339996,120.049400,2183500
2020-01-15,123.000000,123.250000,119.919998,120.419998,117.207306,2165500
2020-01-16,121.720001,123.339996,121.449997,123.089996,119.806068,1667500
2020-01-17,123.940002,124.750000,123.019997,124.169998,120.857254,1979300
2020-01-21,124.010002,125.470001,123.599998,123.800003,120.497131,2158500
2020-01-22,124.680000,126.930000,124.550003,124.959999,121.626175,2597000
2020-01-23,125.430000,128.330002,124.410004,128.190002,124.770004,4327600
2020-01-24,126.500000,128.479996,120.790001,122.309998,119.046883,7203700
2020-01-27,118.470001,118.500000,116.199997,116.879997,113.761742,3086000
2020-01-28,118.110001,121.070000,117.800003,119.790001,116.594116,2205700
2020-01-29,120.000000,120.339996,117.800003,117.889999,114.744804,1609900
2020-01-30,116.570000,118.500000,114.099998,116.230003,113.129097,2982200
2020-01-31,115.500000,115.739998,112.720001,113.150002,110.131264,2448400
2020-02-03,113.120003,115.489998,112.699997,115.029999,111.961105,1721300
2020-02-04,117.889999,118.739998,116.660004,117.959999,114.812927,1624200
2020-02-05,119.820000,120.669998,118.139999,119.639999,116.448112,1275100
2020-02-06,119.660004,120.320000,116.519997,117.680000,114.540413,1808900
2020-02-07,116.419998,116.839996,113.940002,113.940002,110.900177,2582800
2020-02-10,112.459999,116.279999,111.449997,116.279999,113.616508,1630400
2020-02-11,117.379997,120.290001,117.129997,119.169998,116.440300,1694700
2020-02-12,120.610001,123.279999,120.440002,123.050003,120.231430,2002300
2020-02-13,121.839996,124.519997,121.050003,122.589996,119.781967,2151300
2020-02-14,122.839996,123.629997,118.250000,118.989998,116.264427,1815200
2020-02-18,116.070000,118.790001,115.599998,116.769997,114.095276,2444400
2020-02-19,118.080002,120.410004,117.750000,119.139999,116.410995,1751800
2020-02-20,118.779999,119.500000,115.970001,117.500000,114.808548,1363300
2020-02-21,116.849998,117.000000,113.470001,114.629997,112.004288,1894700
2020-02-24,110.040001,112.889999,108.800003,111.190002,108.643097,3102700
2020-02-25,111.980003,112.680000,105.800003,106.169998,103.738083,2843400
2020-02-26,106.970001,109.440002,103.730003,103.809998,101.432137,2756600
2020-02-27,100.500000,101.680000,97.330002,97.559998,95.325302,3630300
2020-02-28,91.959999,100.220001,91.800003,100.180000,97.885292,4765500
2020-03-02,101.290001,104.330002,98.750000,104.269997,101.881599,2899800
