Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,125.529999,126.900002,124.669998,126.400002,126.400002,1863900
2020-01-02,129.490005,138.639999,129.440002,138.220001,138.220001,8001400
2020-01-03,134.580002,137.160004,133.779999,133.800003,133.800003,5184800
2020-01-06,132.779999,136.740005,132.509995,135.940002,135.940002,3930700
2020-01-07,138.190002,139.470001,135.399994,136.699997,136.699997,4535800
2020-01-08,136.740005,139.169998,135.699997,137.830002,137.830002,3818900
2020-01-09,141.000000,142.479996,140.020004,140.860001,140.860001,6278800
2020-01-10,142.619995,144.759995,140.860001,144.509995,144.509995,6739500
2020-01-13,147.000000,147.380005,141.750000,142.259995,142.259995,6549300
2020-01-14,140.679993,142.199997,138.009995,140.039993,140.039993,4878500
2020-01-15,139.570007,141.169998,138.389999,139.399994,139.399994,3710400
2020-01-16,142.610001,142.619995,138.800003,139.490005,139.490005,4069900
2020-01-17,140.610001,140.990005,138.350006,139.610001,139.610001,4232600
2020-01-21,136.490005,139.000000,134.399994,137.100006,137.100006,4090600
2020-01-22,138.550003,138.869995,134.720001,134.800003,134.800003,4444000
2020-01-23,132.220001,134.380005,131.169998,134.199997,134.199997,4153900
2020-01-24,134.250000,134.399994,128.309998,130.000000,130.000000,4309800
2020-01-27,122.000000,127.389999,121.000000,126.279999,126.279999,5428600
2020-01-28,128.050003,128.300003,125.820000,126.930000,126.930000,2778500
2020-01-29,127.970001,128.179993,126.080002,126.470001,126.470001,2428800
2020-01-30,123.300003,126.110001,122.320000,125.739998,125.739998,2952100
2020-01-31,123.199997,123.879997,122.000000,123.559998,123.559998,4880900
2020-02-03,127.150002,133.779999,126.900002,130.490005,130.490005,7709600
2020-02-04,134.699997,134.949997,131.110001,131.369995,131.369995,3873200
2020-02-05,134.520004,134.580002,129.460007,130.750000,130.750000,3523200
2020-02-06,132.250000,133.740005,130.339996,133.160004,133.160004,3208200
2020-02-07,131.020004,131.839996,129.699997,130.910004,130.910004,2765700
2020-02-10,129.259995,131.690002,129.199997,131.050003,131.050003,3326700
2020-02-11,133.509995,136.820007,132.720001,133.990005,133.990005,3546100
2020-02-12,136.729996,138.500000,134.660004,137.490005,137.490005,3636600
2020-02-13,135.020004,136.300003,133.229996,135.179993,135.179993,3150300
2020-02-14,135.899994,135.899994,134.050003,134.570007,134.570007,1697400
2020-02-18,134.020004,134.789993,132.490005,134.179993,134.179993,2817000
2020-02-19,134.240005,135.880005,132.800003,135.809998,135.809998,2118400
2020-02-20,135.000000,136.320007,131.210007,132.460007,132.460007,3662400
2020-02-21,131.350006,131.550003,128.080002,129.800003,129.800003,3095900
2020-02-24,122.699997,127.349998,122.139999,125.830002,125.830002,4581500
2020-02-25,128.360001,128.440002,123.599998,124.430000,124.430000,5139300
2020-02-26,124.019997,127.379997,121.629997,123.540001,123.540001,5128000
2020-02-27,122.010002,124.160004,119.349998,119.910004,119.910004,6693400
2020-02-28,115.000000,120.500000,114.809998,119.980003,119.980003,9797800
2020-03-02,122.800003,122.970001,117.830002,120.769997,120.769997,6238800
2020-03-03,121.400002,122.620003,115.680000,117.970001,117.970001,5499400
2020-03-04,119.290001,121.790001,119.129997,121.410004,121.410004,4214100
2020-03-05,118.370003,120.320000,117.599998,118.239998,118.239998,3046900
2020-03-06,114.989998,116.910004,112.220001,113.739998,113.739998,4853000
2020-03-09,106.940002,110.059998,105.050003,106.650002,106.650002,7367800
2020-03-10,110.860001,111.919998,106.860001,111.910004,111.910004,5051200
2020-03-11,109.599998,110.699997,107.559998,108.250000,108.250000,3854200
2020-03-12,100.050003,102.480003,97.419998,99.000000,99.000000,9414500
2020-03-13,104.709999,105.610001,94.660004,100.290001,100.290001,6827500
2020-03-16,90.919998,96.730003,89.680000,89.680000,89.680000,6482100
2020-03-17,89.720001,92.279999,85.050003,91.129997,91.129997,6343000
2020-03-18,84.599998,92.889999,82.000000,83.620003,83.620003,9479800
2020-03-19,83.339996,91.660004,83.209999,89.620003,89.620003,6258600
2020-03-20,91.250000,93.160004,87.720001,88.660004,88.660004,5689900
2020-03-23,89.029999,92.150002,86.230003,91.220001,91.220001,4709300
2020-03-24,95.180000,98.919998,95.050003,96.430000,96.430000,5640100
2020-03-25,97.000000,102.050003,95.080002,96.919998,96.919998,6231000
2020-03-26,98.610001,102.459999,97.320000,101.820000,101.820000,5109500
2020-03-27,98.500000,99.120003,96.330002,97.629997,97.629997,4113000
2020-03-30,98.519997,99.500000,96.150002,98.949997,98.949997,3828100
