Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,63.290001,63.549999,63.139999,63.490002,60.584869,2136900
2020-01-02,63.549999,63.580002,62.200001,62.380001,59.525658,2915400
2020-01-03,62.279999,62.919998,62.279999,62.680000,59.811935,2422500
2020-01-06,62.759998,62.939999,62.330002,62.590000,59.726044,2217100
2020-01-07,62.150002,62.520000,61.970001,62.459999,59.601997,1861100
2020-01-08,62.590000,62.639999,62.119999,62.400002,59.544743,4828900
2020-01-09,62.150002,62.759998,62.110001,62.540001,59.678337,4494800
2020-01-10,62.549999,62.849998,62.500000,62.639999,59.773758,5295900
2020-01-13,62.549999,63.549999,62.549999,63.369999,60.470360,2737500
2020-01-14,63.299999,63.619999,62.900002,63.470001,60.565784,2444000
2020-01-15,63.779999,64.599998,63.730000,64.470001,61.520027,1949200
2020-01-16,64.690002,65.110001,64.529999,65.029999,62.054401,1919400
2020-01-17,65.160004,65.480003,64.750000,65.370003,62.378845,2384300
2020-01-21,65.379997,66.010002,65.169998,66.000000,62.980019,4549300
2020-01-22,66.099998,66.400002,66.019997,66.220001,63.189953,2659200
2020-01-23,66.180000,66.970001,66.120003,66.900002,63.838837,2486900
2020-01-24,66.739998,67.480003,66.589996,67.169998,64.096474,1851000
2020-01-27,67.139999,67.690002,66.650002,66.919998,63.857925,1656100
2020-01-28,66.940002,67.459999,66.889999,67.220001,64.144196,2040200
2020-01-29,67.169998,67.419998,66.769997,67.419998,64.335045,2345600
2020-01-30,67.260002,68.860001,66.949997,68.760002,65.613739,3486400
2020-01-31,69.010002,69.620003,68.750000,69.190002,66.024040,5165700
2020-02-03,69.650002,69.820000,69.260002,69.449997,66.272163,3880000
2020-02-04,69.389999,69.769997,69.019997,69.300003,66.129021,3705700
2020-02-05,69.809998,69.809998,68.750000,69.300003,66.129021,3021000
2020-02-06,69.129997,69.540001,69.010002,69.300003,66.129021,4507500
2020-02-07,69.489998,69.540001,68.699997,68.709999,65.566017,2316900
2020-02-10,68.910004,69.120003,68.540001,69.059998,65.900002,2306300
2020-02-11,69.059998,69.230003,68.839996,68.959999,65.804573,2176200
2020-02-12,68.750000,69.250000,68.550003,69.029999,65.871384,2032500
2020-02-13,69.080002,69.889999,68.919998,69.820000,66.625221,2430700
2020-02-14,69.989998,70.400002,69.769997,70.260002,67.045082,1959400
2020-02-18,70.629997,71.430000,70.570000,71.160004,67.903908,3552200
2020-02-19,70.940002,71.239998,70.769997,70.790001,67.550835,2284500
2020-02-20,70.739998,70.989998,70.190002,70.669998,67.436340,2243900
2020-02-21,70.720001,71.419998,70.440002,70.820000,67.579468,3563600
2020-02-24,71.690002,72.139999,70.220001,70.370003,67.150063,3531000
2020-02-25,70.480003,70.650002,68.730003,68.839996,65.690048,3581800
2020-02-26,69.320000,69.489998,68.320000,68.349998,65.222488,3060200
2020-02-27,68.330002,68.669998,64.809998,64.849998,61.882645,4225400
2020-02-28,64.080002,64.080002,61.250000,62.320000,59.468403,7762100
2020-03-02,62.220001,65.989998,62.150002,65.870003,62.855957,5117800
2020-03-03,65.419998,67.459999,65.199997,65.709999,62.703278,5425200
2020-03-04,66.529999,69.410004,66.059998,69.199997,66.033585,3454200
