Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,162.889999,165.070007,162.600006,164.449997,164.449997,822400
2020-01-02,166.100006,168.720001,165.710007,167.460007,167.460007,1503000
2020-01-03,165.000000,168.860001,164.960007,168.440002,168.440002,1276300
2020-01-06,166.990005,170.440002,166.350006,169.490005,169.490005,1623300
2020-01-07,169.509995,173.220001,168.820007,172.949997,172.949997,2404100
2020-01-08,172.960007,179.610001,172.050003,178.710007,178.710007,2819900
2020-01-09,179.259995,180.990005,177.270004,179.479996,179.479996,3037000
2020-01-10,180.979996,182.649994,179.589996,180.110001,180.110001,2006000
2020-01-13,180.919998,182.580002,180.479996,181.919998,181.919998,1506800
2020-01-14,181.639999,182.820007,179.250000,179.979996,179.979996,1212900
2020-01-15,180.729996,181.190002,178.399994,179.179993,179.179993,2051900
2020-01-16,178.869995,182.979996,178.179993,182.779999,182.779999,2059800
2020-01-17,183.000000,183.800003,180.419998,181.059998,181.059998,1735500
2020-01-21,180.300003,183.539993,179.740005,182.309998,182.309998,1232700
2020-01-22,183.059998,184.589996,182.279999,182.410004,182.410004,1883800
2020-01-23,183.050003,184.589996,181.250000,184.380005,184.380005,1693900
2020-01-24,185.000000,188.300003,184.520004,186.070007,186.070007,1962900
2020-01-27,182.000000,184.919998,181.210007,183.960007,183.960007,1228600
2020-01-28,184.619995,187.330002,184.619995,186.679993,186.679993,1300400
2020-01-29,187.539993,187.899994,183.479996,183.610001,183.610001,1310100
2020-01-30,183.500000,189.350006,183.009995,188.149994,188.149994,1352400
2020-01-31,187.869995,188.509995,183.289993,184.630005,184.630005,1094500
2020-02-03,185.600006,189.279999,184.289993,188.570007,188.570007,1609400
2020-02-04,190.000000,195.990005,188.869995,194.699997,194.699997,1832300
2020-02-05,197.000000,197.869995,187.699997,188.470001,188.470001,1841700
2020-02-06,187.089996,190.330002,184.320007,187.500000,187.500000,1376000
2020-02-07,190.070007,193.779999,188.009995,192.080002,192.080002,1960500
2020-02-10,191.919998,195.600006,190.910004,194.860001,194.860001,982800
2020-02-11,196.000000,196.639999,192.020004,193.070007,193.070007,958700
2020-02-12,194.259995,195.080002,191.289993,194.399994,194.399994,1447000
2020-02-13,194.500000,196.500000,194.229996,194.669998,194.669998,937400
2020-02-14,196.869995,198.960007,194.860001,196.990005,196.990005,1240500
2020-02-18,196.880005,199.899994,195.330002,199.380005,199.380005,1959200
2020-02-19,200.399994,202.000000,197.440002,197.580002,197.580002,1940700
2020-02-20,196.000000,196.259995,187.509995,190.559998,190.559998,3219700
2020-02-21,190.000000,191.309998,182.759995,183.860001,183.860001,2873700
2020-02-24,175.000000,179.860001,173.880005,177.110001,177.110001,2822100
2020-02-25,179.490005,180.720001,174.220001,175.470001,175.470001,2077800
2020-02-26,177.199997,180.699997,174.520004,175.360001,175.360001,1666500
2020-02-27,168.979996,176.500000,166.809998,171.199997,171.199997,3573800
2020-02-28,170.449997,173.800003,164.699997,173.250000,173.250000,4273100
2020-03-02,174.850006,176.369995,167.690002,172.889999,172.889999,3477700
2020-03-03,172.490005,172.830002,162.899994,166.559998,166.559998,3381100
2020-03-04,169.699997,171.160004,166.419998,170.889999,170.889999,1574600
2020-03-05,166.639999,169.190002,163.020004,165.309998,165.309998,1814500
2020-03-06,161.360001,161.360001,153.389999,158.679993,158.679993,2789800
2020-03-09,148.750000,151.500000,142.800003,142.970001,142.970001,3334900
2020-03-10,148.619995,150.320007,143.600006,150.309998,150.309998,2799400
2020-03-11,145.679993,149.350006,139.320007,142.029999,142.029999,2054400
2020-03-12,131.789993,138.369995,128.630005,131.289993,131.289993,3993400
