Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,294.980011,296.489990,293.359985,295.940002,291.699127,298900
2020-01-02,301.269989,303.320007,300.609985,302.829987,298.490356,573600
2020-01-03,298.040009,300.750000,297.660004,297.950012,293.680298,410800
2020-01-06,293.170013,295.720001,292.429993,295.579987,291.344238,617600
2020-01-07,298.670013,301.220001,297.410004,298.790009,294.508270,477700
2020-01-08,300.660004,303.190002,299.940002,301.890015,297.563843,536900
2020-01-09,303.279999,303.910004,300.269989,301.380005,297.061127,579700
2020-01-10,300.049988,300.510010,295.559998,296.179993,291.935638,447700
2020-01-13,298.679993,301.619995,297.500000,301.450012,297.130127,405700
2020-01-14,299.149994,305.899994,298.470001,302.549988,298.214355,609600
2020-01-15,301.600006,302.950012,299.750000,300.079987,295.779755,505300
2020-01-16,302.549988,302.940002,299.549988,301.079987,296.765411,547500
2020-01-17,300.899994,301.049988,299.269989,300.040009,295.740326,743900
2020-01-21,298.109985,301.250000,297.470001,298.399994,294.123810,573000
2020-01-22,300.559998,301.660004,296.010010,296.250000,292.004639,1108600
2020-01-23,296.929993,297.100006,291.559998,294.320007,290.102325,713000
2020-01-24,296.890015,299.329987,294.489990,295.829987,291.590668,977800
2020-01-27,287.160004,288.619995,283.769989,284.279999,280.206177,889100
2020-01-28,286.230011,290.260010,285.160004,290.179993,286.021637,1636100
2020-01-29,296.070007,298.290009,293.709991,296.140015,291.896240,965500
2020-01-30,290.790009,294.700012,290.540009,294.380005,290.161438,794100
2020-01-31,288.000000,288.250000,280.170013,280.660004,276.638062,1272600
2020-02-03,283.630005,288.850006,283.320007,288.160004,284.030548,823200
2020-02-04,294.910004,299.260010,294.230011,299.230011,294.941986,795300
2020-02-05,307.350006,307.350006,303.049988,306.320007,301.930328,1042000
2020-02-06,307.529999,309.609985,306.619995,309.549988,305.114044,698000
2020-02-07,304.670013,305.630005,303.200012,304.970001,300.599670,1775900
2020-02-10,304.040009,309.700012,304.000000,309.679993,305.242188,373000
2020-02-11,313.040009,316.269989,313.010010,316.010010,311.481506,789900
2020-02-12,315.630005,317.709991,315.250000,317.440002,312.890991,656100
2020-02-13,314.950012,318.369995,314.019989,317.250000,312.703705,742200
2020-02-14,317.369995,319.220001,314.510010,316.299988,311.767303,661400
2020-02-18,307.399994,310.209991,306.890015,309.179993,304.749329,757100
2020-02-19,311.149994,317.630005,311.000000,317.390015,312.841705,1093900
2020-02-20,315.850006,316.579987,310.440002,313.470001,308.977875,1118400
2020-02-21,310.200012,310.829987,304.730011,306.000000,301.614899,1134600
2020-02-24,289.049988,295.230011,288.269989,290.399994,286.238495,1347400
2020-02-25,295.549988,295.929993,284.440002,284.589996,280.511749,1166700
2020-02-26,289.450012,292.309998,285.589996,286.320007,282.216980,861100
2020-02-27,278.859985,286.850006,275.869995,277.230011,273.257263,1373900
2020-02-28,267.809998,277.459991,265.980011,276.709991,272.744659,1647400
2020-03-02,279.619995,287.489990,275.470001,287.489990,283.370178,1081300
2020-03-03,292.929993,296.850006,282.220001,284.299988,280.225861,1916300
2020-03-04,292.390015,301.989990,289.980011,301.609985,297.287811,1289500
2020-03-05,291.040009,295.940002,286.040009,288.250000,284.119293,1453900
2020-03-06,284.459991,288.239990,281.290009,288.109985,283.981262,1148400
2020-03-09,265.450012,276.369995,263.859985,263.910004,260.128113,1759600
2020-03-10,277.989990,280.350006,265.000000,279.760010,275.750946,1699200
2020-03-11,272.510010,274.329987,260.559998,264.140015,260.354797,1175900
2020-03-12,245.419998,254.860001,237.550003,240.750000,237.299973,2779800
2020-03-13,257.059998,257.859985,233.839996,256.950012,253.267838,2637200
2020-03-16,220.649994,248.210007,209.619995,229.360001,226.073196,1496800
2020-03-17,231.550003,239.979996,225.020004,238.339996,234.924515,1642500
2020-03-18,213.360001,226.289993,191.250000,196.990005,194.167084,3131900
2020-03-19,205.809998,219.240005,200.589996,214.029999,210.962875,1634600
2020-03-20,225.149994,237.320007,215.589996,216.100006,213.003220,2316700
2020-03-23,225.330002,235.300003,222.669998,233.149994,229.808884,1731500
2020-03-24,254.330002,260.529999,250.800003,260.209991,256.481110,1427600
2020-03-25,260.670013,272.339996,251.949997,262.070007,258.314453,1211300
2020-03-26,262.890015,277.140015,261.609985,275.899994,271.946259,1018600
2020-03-27,262.209991,263.709991,251.809998,252.619995,248.999878,1518300
2020-03-30,263.570007,270.130005,260.690002,268.029999,264.189026,1142400
2020-03-31,268.119995,268.589996,259.000000,261.640015,257.890625,881800
2020-04-01,253.130005,257.679993,247.380005,249.009995,245.441605,715700
2020-04-02,243.869995,251.960007,242.250000,247.279999,243.736404,788600
2020-04-03,246.059998,248.000000,242.479996,244.610001,241.104660,571700
2020-04-06,260.000000,272.779999,259.420013,271.130005,267.244629,807600
2020-04-07,280.459991,281.279999,271.000000,272.589996,268.683685,768200
2020-04-08,278.029999,281.339996,274.410004,278.579987,274.587860,891700
2020-04-09,282.220001,285.130005,275.119995,276.809998,272.843231,728900
2020-04-13,274.850006,276.149994,272.010010,274.100006,270.172089,789400
2020-04-14,286.989990,294.760010,285.049988,288.929993,284.789520,1700600
2020-04-15,276.920013,284.540009,275.049988,282.489990,278.441803,1487600
2020-04-16,289.829987,292.549988,286.170013,292.399994,288.209808,1212000
2020-04-17,301.250000,301.429993,293.609985,295.649994,291.413239,899100
2020-04-20,291.649994,298.010010,291.440002,291.579987,287.401581,510100
2020-04-21,286.070007,287.549988,278.570007,281.089996,277.061890,663700
2020-04-22,290.000000,295.470001,288.230011,294.970001,290.742981,596100
2020-04-23,290.940002,297.160004,288.309998,289.399994,285.252808,730500
2020-04-24,289.890015,292.459991,285.970001,291.839996,289.114410,464200
2020-04-27,293.790009,294.760010,290.279999,290.899994,288.183167,689100
2020-04-28,297.589996,297.589996,291.089996,291.420013,288.698364,532000
2020-04-29,296.299988,304.760010,295.350006,303.709991,300.873566,968000
2020-04-30,301.359985,301.529999,287.059998,288.429993,285.736237,846300
2020-05-01,283.859985,283.859985,278.200012,279.059998,276.453766,862800
2020-05-04,279.600006,283.230011,275.959991,283.179993,280.535278,1036900
2020-05-05,284.329987,293.000000,284.329987,288.350006,285.656982,821600
2020-05-06,293.890015,295.779999,290.790009,291.899994,289.173859,552400
2020-05-07,297.940002,300.119995,294.549988,299.589996,296.791992,570800
2020-05-08,300.220001,304.510010,299.440002,304.399994,301.557098,680600
2020-05-11,298.600006,305.799988,298.350006,304.390015,301.547211,513600
2020-05-12,305.380005,305.899994,296.239990,296.630005,293.859680,481700
2020-05-13,298.489990,301.470001,290.750000,294.230011,291.482117,1142300
2020-05-14,286.170013,303.760010,283.309998,302.549988,299.724365,1296800
2020-05-15,292.750000,296.220001,290.100006,292.540009,289.807892,957200
2020-05-18,297.690002,306.559998,297.660004,304.890015,302.042542,997000
2020-05-19,303.820007,311.989990,303.730011,306.250000,303.389801,687400
2020-05-20,318.239990,326.260010,317.549988,325.640015,322.598755,1084900
2020-05-21,322.600006,324.459991,317.299988,318.989990,316.010834,639200
2020-05-22,315.970001,319.500000,314.320007,319.359985,316.377380,365400
2020-05-26,322.459991,325.380005,319.380005,319.859985,316.872742,540400
2020-05-27,318.989990,319.600006,311.109985,318.529999,315.555145,808100
2020-05-28,321.260010,329.079987,319.410004,319.970001,316.981689,797900
2020-05-29,325.450012,329.980011,324.239990,329.510010,326.432587,649500
2020-06-01,323.880005,327.160004,323.500000,326.730011,323.678589,526100
2020-06-02,331.690002,335.019989,328.769989,334.730011,331.603882,717200
2020-06-03,340.510010,347.459991,338.850006,346.299988,343.065765,693900
2020-06-04,347.850006,353.390015,347.000000,353.109985,349.812164,884600
2020-06-05,359.000000,364.160004,356.160004,357.220001,353.883789,899200
2020-06-08,350.970001,351.570007,343.109985,349.250000,345.988220,1001700
2020-06-09,346.619995,353.140015,345.179993,349.329987,346.067444,737200
2020-06-10,351.010010,353.420013,347.709991,347.920013,344.670654,997900
2020-06-11,341.600006,344.820007,332.799988,332.890015,329.781036,919300
2020-06-12,346.260010,347.269989,337.250000,343.070007,339.865967,845000
2020-06-15,337.510010,350.010010,336.630005,350.010010,346.741180,598200
2020-06-16,351.250000,355.000000,347.040009,352.049988,348.762085,863900
2020-06-17,361.380005,365.750000,360.410004,362.410004,359.025330,710400
2020-06-18,359.579987,361.799988,356.519989,358.880005,355.528290,494700
2020-06-19,364.730011,368.140015,359.589996,360.670013,357.301575,786900
2020-06-22,362.380005,364.929993,359.820007,364.290009,360.887787,554500
2020-06-23,370.609985,371.799988,366.549988,366.640015,363.215851,604100
2020-06-24,365.589996,367.559998,359.529999,361.579987,358.203064,613500
