Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,52.520000,52.639999,51.880001,52.360001,51.064213,3093800
2020-01-02,53.014999,54.044998,52.605000,53.799999,52.468575,9717800
2020-01-03,52.700001,53.424999,52.430000,52.619999,51.317776,20029800
2020-01-06,51.830002,52.115002,51.505001,51.865002,50.581463,4031600
2020-01-07,53.950001,55.400002,53.435001,55.345001,53.975346,13402800
2020-01-08,55.299999,55.380001,54.415001,54.645000,53.292664,4806200
2020-01-09,55.195000,55.320000,54.150002,55.160000,53.794918,4421200
2020-01-10,55.299999,55.575001,54.669998,55.415001,54.043610,6307800
2020-01-13,55.625000,55.849998,55.285000,55.605000,54.228905,4810800
2020-01-14,55.314999,56.235001,54.935001,55.060001,53.697399,6707000
2020-01-15,54.630001,54.700001,53.459999,53.790001,52.458828,12352000
2020-01-16,54.174999,54.669998,53.744999,54.410000,53.063480,4878600
2020-01-17,54.540001,54.985001,54.060001,54.705002,53.351177,4696000
2020-01-21,54.500000,54.825001,54.244999,54.619999,53.268280,4112200
2020-01-22,54.884998,55.485001,54.400002,54.674999,53.321922,2711000
2020-01-23,54.869999,55.224998,54.230000,55.130001,53.765663,3666400
2020-01-24,55.660000,55.685001,53.145000,53.610001,52.283276,5709800
2020-01-27,51.439999,52.240002,51.165001,51.490002,50.215744,5319800
2020-01-28,52.075001,52.580002,51.790001,52.099998,50.810650,3960600
2020-01-29,52.165001,52.509998,51.200001,51.230000,49.962181,3447400
2020-01-30,50.779999,51.044998,49.825001,50.779999,49.523312,4912200
2020-01-31,50.299999,50.474998,48.465000,48.740002,47.533802,7770400
2020-02-03,49.169998,49.334999,48.634998,48.775002,47.567936,4224400
2020-02-04,50.355000,51.090000,50.040001,50.855000,49.596451,6819800
2020-02-05,53.994999,55.775002,52.619999,54.255001,52.912323,12321000
2020-02-06,54.270000,54.494999,53.314999,54.240002,52.897694,4231400
2020-02-07,53.830002,53.994999,52.945000,53.105000,51.790779,5007600
2020-02-10,52.610001,54.084999,52.505001,54.075001,52.736774,4020400
2020-02-11,54.500000,55.389999,54.070000,54.430000,53.082993,5751200
2020-02-12,54.750000,55.410000,54.660000,54.849998,53.492592,4005000
2020-02-13,54.509998,55.480000,54.064999,55.185001,53.819298,3652000
2020-02-14,55.375000,55.474998,54.325001,54.680000,53.326805,2195000
2020-02-18,54.110001,54.395000,53.424999,53.480000,52.156494,2194200
2020-02-19,54.020000,54.980000,53.889999,54.910000,53.551105,3231000
2020-02-20,54.384998,54.770000,53.544998,54.064999,52.903812,2554400
2020-02-21,53.584999,53.904999,52.299999,52.540001,51.411572,4047200
2020-02-24,50.500000,51.400002,49.970001,50.064999,48.989723,6910200
2020-02-25,50.459999,50.544998,48.134998,48.590000,47.546406,5441000
2020-02-26,49.200001,49.715000,47.075001,47.384998,46.367287,7456400
