Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,110.059998,110.970001,110.059998,110.900002,108.673317,655200
2020-01-02,111.589996,111.989998,111.059998,111.669998,109.427856,1352600
2020-01-03,110.570000,111.970001,110.360001,111.820000,109.574844,1107000
2020-01-06,111.320000,113.059998,111.320000,113.010002,110.740952,1046700
2020-01-07,112.510002,113.430000,112.220001,112.410004,110.153000,933700
2020-01-08,112.629997,114.029999,112.610001,113.760002,111.475891,1261600
2020-01-09,113.989998,114.370003,113.510002,114.050003,111.760063,1605900
2020-01-10,114.629997,114.809998,113.459999,113.739998,111.456291,964600
2020-01-13,114.209999,115.510002,112.290001,115.139999,112.828178,1548900
2020-01-14,115.000000,115.389999,114.389999,114.959999,112.651802,895100
2020-01-15,114.889999,116.139999,114.309998,115.309998,112.994766,892100
2020-01-16,115.699997,117.470001,115.699997,116.879997,114.533241,796000
2020-01-17,117.150002,117.290001,116.089996,117.220001,114.866417,1416400
2020-01-21,116.699997,118.150002,116.699997,117.849998,115.483765,1442000
2020-01-22,118.019997,119.620003,118.019997,119.160004,116.767471,1948100
2020-01-23,123.089996,130.550003,122.199997,128.479996,125.900345,4300600
2020-01-24,128.440002,129.259995,126.760002,128.259995,125.684753,2063800
2020-01-27,127.330002,128.240005,126.750000,126.900002,124.352066,1312300
2020-01-28,126.550003,127.199997,125.209999,125.550003,123.029175,1530400
2020-01-29,126.070000,126.070000,122.879997,123.010002,120.540161,1570500
2020-01-30,122.440002,123.400002,121.620003,122.540001,120.079605,1541200
2020-01-31,123.550003,123.779999,120.690002,121.220001,118.786110,2397800
2020-02-03,121.089996,123.290001,121.089996,122.669998,120.207001,1373300
2020-02-04,122.930000,124.110001,122.669998,123.489998,121.010529,1698700
2020-02-05,123.669998,124.120003,122.260002,122.750000,120.285393,1882500
2020-02-06,123.199997,123.830002,121.750000,122.230003,119.775833,1305500
2020-02-07,121.900002,122.540001,120.860001,121.080002,118.648933,1014900
2020-02-10,120.940002,121.870003,120.290001,121.820000,119.374069,1618800
2020-02-11,122.410004,122.620003,121.389999,121.620003,119.178085,1006300
2020-02-12,122.180000,122.589996,121.339996,122.040001,119.589645,1036000
2020-02-13,121.589996,123.430000,121.589996,123.000000,120.530365,867900
2020-02-14,122.879997,123.449997,121.750000,122.029999,119.579849,1257200
2020-02-18,121.940002,123.540001,121.839996,123.510002,121.030136,1915100
2020-02-19,123.639999,124.489998,122.099998,122.250000,119.795433,1273100
2020-02-20,122.139999,122.519997,118.910004,119.570000,117.169228,1384700
2020-02-21,119.010002,119.919998,115.839996,116.080002,113.749306,1740000
2020-02-24,114.129997,114.889999,111.839996,111.940002,109.692429,2128200
2020-02-25,112.080002,112.400002,108.360001,108.650002,106.468491,2277700
2020-02-26,109.680000,110.389999,106.410004,106.800003,104.655640,1676200
2020-02-27,105.050003,107.040001,102.910004,102.970001,100.902542,2536900
2020-02-28,100.699997,103.470001,100.309998,103.389999,101.314117,4823400
2020-03-02,104.059998,108.970001,103.790001,108.779999,106.595871,3897100
2020-03-03,108.169998,109.419998,105.059998,106.400002,104.263680,2596200
2020-03-04,107.860001,110.129997,107.250000,110.129997,107.918770,2649300
2020-03-05,107.510002,117.370003,107.510002,116.459999,114.485527,4652300
2020-03-06,112.239998,120.129997,112.099998,117.910004,115.910934,4220900
2020-03-09,112.000000,118.699997,111.050003,115.949997,113.984169,2854100
2020-03-10,118.800003,119.250000,109.879997,114.779999,112.834007,2749600
2020-03-11,111.820000,116.959999,110.680000,114.800003,112.853676,3315400
2020-03-12,110.010002,113.690002,103.809998,105.059998,103.278801,3493100
2020-03-13,108.820000,113.839996,106.379997,113.669998,111.742828,3337800
2020-03-16,106.160004,119.809998,104.750000,110.739998,108.862503,4232400
2020-03-17,113.760002,134.410004,113.730003,127.459999,125.299026,5231600
2020-03-18,122.639999,139.149994,120.000000,130.500000,128.287476,3862500
