Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,24.059999,24.260000,24.030001,24.120001,23.537760,6238500
2020-01-02,24.273333,24.396667,24.083332,24.396667,23.807747,8490300
2020-01-03,24.000000,24.313334,23.876667,24.296667,23.710161,9978900
2020-01-06,24.059999,24.250000,23.913334,24.170000,23.586552,14636400
2020-01-07,24.233334,24.510000,24.053333,24.333332,23.745943,14360700
2020-01-08,24.490000,24.610001,24.356667,24.459999,23.869553,8612700
2020-01-09,24.466667,24.583332,24.406668,24.580000,23.986656,6462900
2020-01-10,24.573334,24.620001,24.423332,24.453333,23.863045,6109500
2020-01-13,24.456667,24.923332,24.383333,24.896667,24.295679,10656300
2020-01-14,24.826668,25.106667,24.736668,24.886667,24.285917,9249600
2020-01-15,24.836666,25.193333,24.793333,24.996668,24.393265,14355600
2020-01-16,25.216667,25.616667,25.216667,25.580000,24.962515,21106500
2020-01-17,25.166668,25.730000,25.063334,25.466667,24.851917,31339800
2020-01-21,25.240000,25.353333,24.883333,24.943333,24.341215,14781300
2020-01-22,25.040001,25.063334,24.740000,24.870001,24.269655,12779700
2020-01-23,24.846666,25.573334,24.646667,25.546667,24.929985,13105800
2020-01-24,25.559999,25.680000,25.346666,25.566668,24.949505,10812300
2020-01-27,25.000000,25.276667,24.870001,25.056667,24.451817,11033700
2020-01-28,25.240000,25.543333,25.100000,25.406668,24.793369,10960200
2020-01-29,25.576668,26.133333,25.500000,25.843332,25.219492,14831100
2020-01-30,25.469999,25.950001,25.450001,25.926666,25.300816,9677400
2020-01-31,25.760000,25.790001,25.293333,25.446667,24.832401,13947000
2020-02-03,25.726667,25.863333,25.556667,25.700001,25.079618,10319100
2020-02-04,26.083332,26.183332,25.850000,25.923332,25.297562,8813400
2020-02-05,26.270000,26.270000,25.966667,26.056667,25.427679,10797000
2020-02-06,26.173332,26.216667,25.930000,26.106667,25.476467,6786300
2020-02-07,26.306667,26.396667,25.889999,25.956667,25.330090,9293100
2020-02-10,25.796667,26.303333,25.770000,26.293333,25.658628,9853800
2020-02-11,26.323334,26.480000,26.136667,26.173332,25.541525,8935200
2020-02-12,26.363333,26.500000,26.153334,26.496668,25.857056,8284800
2020-02-13,26.433332,26.656668,26.299999,26.613333,25.970905,7331400
2020-02-14,26.556667,26.650000,26.379999,26.530001,25.889585,7025100
2020-02-18,26.453333,26.696667,26.326668,26.503332,25.863558,8205000
2020-02-19,26.600000,26.750000,26.533333,26.723333,26.078251,6755400
2020-02-20,26.693333,26.873333,26.533333,26.816668,26.169331,6725700
2020-02-21,26.629999,26.813334,26.486668,26.520000,25.879826,11560200
2020-02-24,25.990000,26.196667,25.866667,26.020000,25.391895,22547700
2020-02-25,26.043333,26.213333,25.133333,25.190001,24.581928,26703300
2020-02-26,25.376667,25.580000,24.910000,25.103333,24.497355,20587500
2020-02-27,24.553333,25.146667,24.059999,24.090000,23.589926,26091600
2020-02-28,23.360001,23.653334,22.806667,23.483334,22.995853,34584300
2020-03-02,23.440001,23.803333,22.993334,23.583332,23.093775,31953900
2020-03-03,23.410000,24.346666,22.850000,22.969999,22.493174,24367200
2020-03-04,23.290001,24.080000,23.126667,24.000000,23.501795,16728900
2020-03-05,23.309999,23.526667,22.876667,22.986668,22.509497,14684100
2020-03-06,21.980000,22.943333,21.906668,22.750000,22.277744,15568500
2020-03-09,20.983334,21.243334,19.863333,20.129999,19.712130,25397100
2020-03-10,20.773333,21.053333,19.783333,20.959999,20.524900,24698400
2020-03-11,20.296667,20.610001,19.353333,19.436666,19.033188,32617500
2020-03-12,17.850000,18.799999,17.293333,17.803333,17.433760,36770100
2020-03-13,18.833332,19.596666,18.003332,19.313334,18.912415,36818700
2020-03-16,16.340000,17.786667,15.853333,16.309999,15.971427,33835800
2020-03-17,16.503332,18.309999,16.056667,18.086666,17.711212,26466300
2020-03-18,16.889999,17.493334,16.020000,16.990000,16.637314,23637000
